blockchain,block_date,block_time,tx_hash,token_category,safe_sender,receiver,receiver_type,receiver_contract_name,receiver_label_names,receiver_label_categories,receiver_label_models,receiver_ens,receiver_name,event_name,symbol,token_address,amount,amount_usd,vertical,protocol
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x5a775cae835f7a77d11d8768a4770b6498292565,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,1.2170590495351605,1.2194505705674972,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x539b0d7a87cbf957296e9e695f7cc537462ce7bf,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,31.596714926327273,31.658802471157507,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x368d04d4cc7f83d9417548243ddae284bc10bd49,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.000280089491576258,0.0002806398674272054,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x76d4bafef9062221667540cdde9cd75564466762,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.4903486184028791,0.49131215343804074,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x7a9db11dfea4780ed8090dde462711bb8902b5e9,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.4506498058511309,0.45153533271962837,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x38199c5b6780ec2517b3fd6a958d32793bd86da5,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.3381690380749556,0.33883354023477286,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x4a61d29aa07b509dddf350ef1363e4ea93eca0b1,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,36.437292095920974,36.50889137488946,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x47ea982e746be04b0759a1ef899f92ef2fb8b7c8,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,81.5762696781418,81.73656704805934,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x033cd1a6bb00473c28b706d7ec46c3d8a3c73a3e,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.015490809826370824,0.015521249267679641,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x685439cc24f885b6d10db37d3230505611e335a8,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,1.057698836249461,1.0597772144626911,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x0ae67ae903a7fef1d3842cb2b65dd1d74889a4f1,Smart contract,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,5.4364029223318315,5.447085454074213,unclassified transfer to Smart contract,unclassified transfer to Smart contract
ethereum,2024-11-23,2024-11-23 00:02:23.000 UTC,0xcf29028531ad3742f7828303f35c790f5b523213d5bdf59e73a40c3706486370,erc20,0x56a6f4f1e758893e6276bf1ab291f4f338b7c367,0x1d5ddc8413d8ee7ae72ed7143b00bf88b6289b6d,EOA,,,,,,,Transfer,USDe,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0.04263607607499399,0.04271985596448136,unclassified transfer to EOA,unclassified transfer to EOA
